so_name,fecha,cliente,empresa,so_total,linea_descripcion,producto,cantidad,subtotal_linea
SO11771,2026-07-24,"Conmet de México, S.A. de C.V.",SERVICIOS FTS,53190685.1,"""Barras de igualación BT 4,000 A en secundario del transformador + kit de ferretería   • Barra colectora de conexión en bornes BT del GEAFOL: cobre estañado 100×10 mm, L~600 mm   • 1 juego de 3 barras (3 fases) por transformador × 3 trafos = 9 barras de igualación   • Kit de ferretería: prensaestopas PG para conduit, separadores de barras en aislador tipo poste   • Tornillos de cabeza hexagonal DIN 933 acero inox A2, grado de apriete calibrado con torquímetro   • Garantiza conexión equitativa de los 2 conductores paralelos/fase en cada borne del trafo""","""Barras de igualación BT 4,000 A en secundario del transformador + kit de ferretería   • Barra colectora de conexión en bornes BT del GEAFOL: cobre estañado 100×10 mm, L~600 mm   • 1 juego de 3 barras (3 fases) por transformador × 3 trafos = 9 barras de igualación   • Kit de ferretería: prensaestopas PG para conduit, separadores de barras en aislador tipo poste   • Tornillos de cabeza hexagonal DIN 933 acero inox A2, grado de apriete calibrado con torquímetro   • Garantiza conexión equitativa de los 2 conductores paralelos/fase en cada borne del trafo""",1.0,21121.48
SO11771,2026-07-24,"Conmet de México, S.A. de C.V.",SERVICIOS FTS,53190685.1,"""Soporte Unistrut + abrazaderas para canalización de cables BT 500 MCM   • Perfil Unistrut P3000 (doble canal 41×82 mm) galvanizado — para soportar haces de 14 cables 500 MCM   • Abrazaderas tipo Erico/Caddy para cable de gran sección (Ø aproximado cable 500 MCM: 45 mm)   • Separadores de fase (al menos 1× diámetro de cable entre fases para ventilación y derating)   • 24 juegos de soporte (8 puntos de soporte/circuito × 3 circuitos) a lo largo de 10 m""","""Soporte Unistrut + abrazaderas para canalización de cables BT 500 MCM   • Perfil Unistrut P3000 (doble canal 41×82 mm) galvanizado — para soportar haces de 14 cables 500 MCM   • Abrazaderas tipo Erico/Caddy para cable de gran sección (Ø aproximado cable 500 MCM: 45 mm)   • Separadores de fase (al menos 1× diámetro de cable entre fases para ventilación y derating)   • 24 juegos de soporte (8 puntos de soporte/circuito × 3 circuitos) a lo largo de 10 m""",24.0,13969.44
SO11771,2026-07-24,"Conmet de México, S.A. de C.V.",SERVICIOS FTS,53190685.1,"""Cajas de paso acero 20×20×10 cm — transición conduit-tablero SBM   • Caja de paso o pull box de acero galvanizado calibre 14, dim. 200×200×100 mm, tapa remachada   • 1 caja por circuito (3 cajas total) en el punto de entrada al tablero SBM   • Facilita el cambio de dirección del haz de cables y actúa como punto de inspección y sellado   • Orificios con prensaestopas o boquillas de polietileno para protección del aislamiento del cable""","""Cajas de paso acero 20×20×10 cm — transición conduit-tablero SBM   • Caja de paso o pull box de acero galvanizado calibre 14, dim. 200×200×100 mm, tapa remachada   • 1 caja por circuito (3 cajas total) en el punto de entrada al tablero SBM   • Facilita el cambio de dirección del haz de cables y actúa como punto de inspección y sellado   • Orificios con prensaestopas o boquillas de polietileno para protección del aislamiento del cable""",3.0,6002.16
SO11771,2026-07-24,"Conmet de México, S.A. de C.V.",SERVICIOS FTS,53190685.1,"""Sellado cortafuego (putty + tapón) — entrada de cables a tablero SBM   • Sellado cortafuego tipo 3M CP 25WB+ (putty intumescente) o equivalente UL Listed   • Aplicación en penetraciones de cables BT al tablero para mantener separación cortafuego F60/F90   • Kit: manga de sellado + putty + tapón espumante por cada penetración (3 penetraciones × 3 tableros)   • Cumple NFPA 101, NOM-060-ECOL y requisitos de FM/UL para integridad cortafuego""","""Sellado cortafuego (putty + tapón) — entrada de cables a tablero SBM   • Sellado cortafuego tipo 3M CP 25WB+ (putty intumescente) o equivalente UL Listed   • Aplicación en penetraciones de cables BT al tablero para mantener separación cortafuego F60/F90   • Kit: manga de sellado + putty + tapón espumante por cada penetración (3 penetraciones × 3 tableros)   • Cumple NFPA 101, NOM-060-ECOL y requisitos de FM/UL para integridad cortafuego""",3.0,3599.16
SO11771,2026-07-24,"Conmet de México, S.A. de C.V.",SERVICIOS FTS,53190685.1,"""Pruebas eléctricas — canalización, tendido BT y mediciones de aislamiento (ver Bloque 4)   • Medición de resistencia de aislamiento (Megger 1,000 V) en todos los conductores 500 MCM   • Índice de polarización (PI) ≥ 1.25 para verificación de integridad del aislamiento THW   • Medición de continuidad y resistencia óhmica por conductor para verificar conexiones paralelas   • Inspección visual de zapatas: torque de compresión, protección anticorrosiva (cinta Scotch 23)   • Comprobación de balance de corriente entre los 2 conductores paralelos por fase tras la primera energización""","""Pruebas eléctricas — canalización, tendido BT y mediciones de aislamiento (ver Bloque 4)   • Medición de resistencia de aislamiento (Megger 1,000 V) en todos los conductores 500 MCM   • Índice de polarización (PI) ≥ 1.25 para verificación de integridad del aislamiento THW   • Medición de continuidad y resistencia óhmica por conductor para verificar conexiones paralelas   • Inspección visual de zapatas: torque de compresión, protección anticorrosiva (cinta Scotch 23)   • Comprobación de balance de corriente entre los 2 conductores paralelos por fase tras la primera energización""",1.0,33357.2
SO11771,2026-07-24,"Conmet de México, S.A. de C.V.",SERVICIOS FTS,53190685.1,"""Tablero autosoportado Siemens SBM NEMA 1 — 460 V, bus 3,000 A (3 unidades)   • Tablero de distribución autosoportado (floor-standing) tipo SENTRON SBM, perfil bajo   • Voltaje nominal: 460 V (480 V max) — 3 fases 4 hilos — NEMA 1 (uso interior sin polvo extremo)   • Bus principal: barras de cobre estañado 3,000 A — SCCR: 65 kA (con IRC del interruptor 100 kA)   • Gabinete de acero de calibre 12 con acabado epoxi gris RAL 7035 — puerta con manija de 3 puntos   • Espacio interno para: 1 interruptor principal extraíble Tamaño 3 + 2 posiciones de reserva Tamaño II   • Profundidad suficiente para entrar cables 500 MCM con radio de curvatura mínimo (min. 600 mm interior)   • NOTA: Bus cotizado en 3,000 A — el interruptor principal es 4,000 A. Verificar si el bus soporta 4,000 A""","""Tablero autosoportado Siemens SBM NEMA 1 — 460 V, bus 3,000 A (3 unidades)   • Tablero de distribución autosoportado (floor-standing) tipo SENTRON SBM, perfil bajo   • Voltaje nominal: 460 V (480 V max) — 3 fases 4 hilos — NEMA 1 (uso interior sin polvo extremo)   • Bus principal: barras de cobre estañado 3,000 A — SCCR: 65 kA (con IRC del interruptor 100 kA)   • Gabinete de acero de calibre 12 con acabado epoxi gris RAL 7035 — puerta con manija de 3 puntos   • Espacio interno para: 1 interruptor principal extraíble Tamaño 3 + 2 posiciones de reserva Tamaño II   • Profundidad suficiente para entrar cables 500 MCM con radio de curvatura mínimo (min. 600 mm interior)   • NOTA: Bus cotizado en 3,000 A — el interruptor principal es 4,000 A. Verificar si el bus soporta 4,000 A""",3.0,4193555.4
SO11771,2026-07-24,"Conmet de México, S.A. de C.V.",SERVICIOS FTS,53190685.1,"""Interruptor de potencia electromagnético 4,000 A extraíble — principal por tablero SBM   • Interruptor de potencia (MCCB/ACB) tipo SENTRON 3WL o 3WT, extraíble, 3 polos   • Corriente nominal: In = 4,000 A — Tensión: hasta 690 V CA — Capacidad interruptiva: 100 kA   • Tamaño 3 (frame) — Montaje extraíble en chasis (posición CONECTADO / TEST / DESCONECTADO)   • Accionamiento: manual (palanca de carga de resorte) — Resorte de apertura almacenado   • Contactos auxiliares 6 contactos (ajustables NA/NC) para señalización de posición y disparo   • Con blindaje de arco y obturadores de posición — certificado IEC 60947-2 / UL 1066""","""Interruptor de potencia electromagnético 4,000 A extraíble — principal por tablero SBM   • Interruptor de potencia (MCCB/ACB) tipo SENTRON 3WL o 3WT, extraíble, 3 polos   • Corriente nominal: In = 4,000 A — Tensión: hasta 690 V CA — Capacidad interruptiva: 100 kA   • Tamaño 3 (frame) — Montaje extraíble en chasis (posición CONECTADO / TEST / DESCONECTADO)   • Accionamiento: manual (palanca de carga de resorte) — Resorte de apertura almacenado   • Contactos auxiliares 6 contactos (ajustables NA/NC) para señalización de posición y disparo   • Con blindaje de arco y obturadores de posición — certificado IEC 60947-2 / UL 1066""",3.0,3722033.4
SO11771,2026-07-24,"Conmet de México, S.A. de C.V.",SERVICIOS FTS,53190685.1,"""Unidad de disparo ETU 600 LSIG para interruptor de potencia 4,000 A   • Unidad electrónica de disparo (ETU) SENTRON tipo ETU600 para ACB 3WL/3WT   • Funciones de protección integradas: L (sobrecarga térmica), S (cortocircuito retardado), I (instantáneo), G (tierra)   • Protección diferencial de tierra (G): detección de falla a tierra desde 15% de In   • Ajuste de parámetros vía teclado frontal o software SENTRON PowerConfig (USB/WiFi)   • Indicadores LED de estado por función — Registro de últimos 8 disparos con fecha/hora   • Compatible con módulo de medición PMF-3 (partida siguiente) — Alimentación autoalimentada (CT)""","""Unidad de disparo ETU 600 LSIG para interruptor de potencia 4,000 A   • Unidad electrónica de disparo (ETU) SENTRON tipo ETU600 para ACB 3WL/3WT   • Funciones de protección integradas: L (sobrecarga térmica), S (cortocircuito retardado), I (instantáneo), G (tierra)   • Protección diferencial de tierra (G): detección de falla a tierra desde 15% de In   • Ajuste de parámetros vía teclado frontal o software SENTRON PowerConfig (USB/WiFi)   • Indicadores LED de estado por función — Registro de últimos 8 disparos con fecha/hora   • Compatible con módulo de medición PMF-3 (partida siguiente) — Alimentación autoalimentada (CT)""",3.0,325633.2
SO11771,2026-07-24,"Conmet de México, S.A. de C.V.",SERVICIOS FTS,53190685.1,"""Módulo PMF-3 Advanced Power Monitor — medidor de energía integrado en ETU 600   • Módulo de medición de energía que se conecta internamente al ETU 600 del ACB   • Mide en tiempo real: V (L-L y L-N), I (A), P (kW), Q (kVAR), S (kVA), FP (PF), frecuencia (Hz)   • Energía activa (kWh) + reactiva (kVARh) con registro de demanda máxima   • Comunicación: Modbus RTU (RS-485) / Profibus DP / PROFINET (según versión seleccionada)   • Precisión: Clase 0.5 (IEC 62053-22) para energía activa — pantalla LCD en puerta del tablero""","""Módulo PMF-3 Advanced Power Monitor — medidor de energía integrado en ETU 600   • Módulo de medición de energía que se conecta internamente al ETU 600 del ACB   • Mide en tiempo real: V (L-L y L-N), I (A), P (kW), Q (kVAR), S (kVA), FP (PF), frecuencia (Hz)   • Energía activa (kWh) + reactiva (kVARh) con registro de demanda máxima   • Comunicación: Modbus RTU (RS-485) / Profibus DP / PROFINET (según versión seleccionada)   • Precisión: Clase 0.5 (IEC 62053-22) para energía activa — pantalla LCD en puerta del tablero""",3.0,145034.4
SO11771,2026-07-24,"Conmet de México, S.A. de C.V.",SERVICIOS FTS,53190685.1,"""Contactos auxiliares adicionales 2NA+2NC para interruptor principal   • Bloque de contactos auxiliares montado en la carcasa del ACB — para señalización externa   • 2 contactos Normalmente Abiertos (NA) + 2 Normalmente Cerrados (NC) — 250 V / 6 A   • Utilizados para: señal de 'interruptor cerrado' al SCADA, alarma de disparo, posición TEST, extraído   • Cableado hasta borneras de control del tablero para interconexión con sistema de monitoreo de planta""","""Contactos auxiliares adicionales 2NA+2NC para interruptor principal   • Bloque de contactos auxiliares montado en la carcasa del ACB — para señalización externa   • 2 contactos Normalmente Abiertos (NA) + 2 Normalmente Cerrados (NC) — 250 V / 6 A   • Utilizados para: señal de 'interruptor cerrado' al SCADA, alarma de disparo, posición TEST, extraído   • Cableado hasta borneras de control del tablero para interconexión con sistema de monitoreo de planta""",3.0,22406.64
SO11771,2026-07-24,"Conmet de México, S.A. de C.V.",SERVICIOS FTS,53190685.1,"""Barras de cobre estañado 4,000 A — bus BT del tablero (juego 3F+N por tablero)   • Barras colectoras secundarias de cobre electrolítico estañado (Sn) para distribución interna del SBM   • Sección: mínimo 80×10 mm Cu para 2,000 A continuos — 4 barras (3 fases + neutro)   • Aisladores de poste tipo GPO-3 (fibra de vidrio reforzada) para fijación con separación de fases 25 mm   • Longitud de barra adaptada al diseño del gabinete — soportes cada 300 mm máx.""","""Barras de cobre estañado 4,000 A — bus BT del tablero (juego 3F+N por tablero)   • Barras colectoras secundarias de cobre electrolítico estañado (Sn) para distribución interna del SBM   • Sección: mínimo 80×10 mm Cu para 2,000 A continuos — 4 barras (3 fases + neutro)   • Aisladores de poste tipo GPO-3 (fibra de vidrio reforzada) para fijación con separación de fases 25 mm   • Longitud de barra adaptada al diseño del gabinete — soportes cada 300 mm máx.""",3.0,411035.82
SO11771,2026-07-24,"Conmet de México, S.A. de C.V.",SERVICIOS FTS,53190685.1,"""Herrajes y chasis para 2 posiciones de reserva Tamaño II por tablero   • Estructura interna (rieles DIN, chasis de montaje) preparada para 2 interruptores futuros Tamaño II   • Incluye: rieles de guía para inserción, tapas ciegas de posición, tornillería de fijación   • Posiciones Tamaño II admiten interruptores ACB hasta ~2,500 A o MCCB de hasta 1,600 A   • Cableado de pre-wiring de barras hasta las posiciones de reserva (esperas de cable)""","""Herrajes y chasis para 2 posiciones de reserva Tamaño II por tablero   • Estructura interna (rieles DIN, chasis de montaje) preparada para 2 interruptores futuros Tamaño II   • Incluye: rieles de guía para inserción, tapas ciegas de posición, tornillería de fijación   • Posiciones Tamaño II admiten interruptores ACB hasta ~2,500 A o MCCB de hasta 1,600 A   • Cableado de pre-wiring de barras hasta las posiciones de reserva (esperas de cable)""",3.0,33604.62
SO11771,2026-07-24,"Conmet de México, S.A. de C.V.",SERVICIOS FTS,53190685.1,"""Cableado interior, borneras, etiquetado y placa de circuitos — tablero SBM   • Cable de control flexible 1.5 mm² Cu para interconexión interna: ETU 600, PMF-3, contactos aux.   • Borneras WAGO o Phoenix Contact 6 mm² tipo pasante, en riel DIN para entradas/salidas externas   • Placa de circuitos plastificada en puerta interna: esquema unifilar del tablero y etiquetas de circuito   • Etiquetado permanente (cinta Brady o equivalente) de cables, borneras y bornes de conexión   • Prensaestopas de nylon para entradas de cables de control desde exterior""","""Cableado interior, borneras, etiquetado y placa de circuitos — tablero SBM   • Cable de control flexible 1.5 mm² Cu para interconexión interna: ETU 600, PMF-3, contactos aux.   • Borneras WAGO o Phoenix Contact 6 mm² tipo pasante, en riel DIN para entradas/salidas externas   • Placa de circuitos plastificada en puerta interna: esquema unifilar del tablero y etiquetas de circuito   • Etiquetado permanente (cinta Brady o equivalente) de cables, borneras y bornes de conexión   • Prensaestopas de nylon para entradas de cables de control desde exterior""",3.0,30405.96
